Company/Candidate Name,Skill,Sub-skill
L'Oréal,Soft_Skills,creative
L'Oréal,Soft_Skills,critical thinking
L'Oréal,Soft_Skills,strategic planning
L'Oréal,Business,marketing
L'Oréal,Soft_Skills,project management
L'Oréal,Soft_Skills,leadership
L'Oréal,Soft_Skills,initiative
AnyMind Group,Business,strategies
AnyMind Group,Business,marketing
AnyMind Group,Soft_Skills,leadership
AnyMind Group,Soft_Skills,communication
AnyMind Group,Soft_Skills,problem solving
AnyMind Group,Business,analytical skills
AnyMind Group,Business,digital
AnyMind Group,Business,advertising
Simpson Strong-Tie,Soft_Skills,customer focused
Simpson Strong-Tie,Prod_mgmt.,customer focused
Simpson Strong-Tie,Soft_Skills,organizational
Simpson Strong-Tie,Soft_Skills,creative
Simpson Strong-Tie,Business,creative thinking
Simpson Strong-Tie,Soft_Skills,people focused
Simpson Strong-Tie,Coding,java
Simpson Strong-Tie,Soft_Skills,problem solving
Simpson Strong-Tie,Coding,r
Simpson Strong-Tie,DevOps,software development
Simpson Strong-Tie,Soft_Skills,english
Simpson Strong-Tie,Soft_Skills,communication
Simpson Strong-Tie,WebD,api
Simpson Strong-Tie,DevOps,mongodb
Simpson Strong-Tie,Soft_Skills,communication skills
Simpson Strong-Tie,Soft_Skills,leadership
Simpson Strong-Tie,Soft_Skills,team building
Simpson Strong-Tie,Soft_Skills,team work
Forvis Mazars in Vietnam,Soft_Skills,team leader
Forvis Mazars in Vietnam,Business,business development
Forvis Mazars in Vietnam,Soft_Skills,english
Forvis Mazars in Vietnam,Soft_Skills,vietnamese
Forvis Mazars in Vietnam,Soft_Skills,time management
Pegasi,Soft_Skills,project management
Pegasi,DevOps,software development
Jobs via eFinancialCareers,Soft_Skills,customer focused
Jobs via eFinancialCareers,Prod_mgmt.,customer focused
Jobs via eFinancialCareers,Analytics,excel
Jobs via eFinancialCareers,Business,analytical skills
Jobs via eFinancialCareers,Soft_Skills,adaptability
Jobs via eFinancialCareers,Soft_Skills,documentation
Jobs via eFinancialCareers,Soft_Skills,problem solving
Jobs via eFinancialCareers,Soft_Skills,communication
Buymed,Business,strategies
Buymed,Business,supply chain
Buymed,Analytics,predictive analytics
Buymed,Soft_Skills,leadership
Buymed,Soft_Skills,strategic planning
Buymed,Business,inventory management
Warner Music Group,Soft_Skills,creative
Warner Music Group,Soft_Skills,leadership
Warner Music Group,Soft_Skills,stakeholder management
Warner Music Group,Business,strategies
Warner Music Group,Business,business development
Warner Music Group,Business,marketing
Warner Music Group,Business,growth strategy
Warner Music Group,Soft_Skills,communication
Warner Music Group,Soft_Skills,problem solving
Warner Music Group,Soft_Skills,critical thinking
Warner Music Group,Soft_Skills,project management
Warner Music Group,Soft_Skills,english
Warner Music Group,Soft_Skills,vietnamese
Buymed,Business,strategies
Buymed,Business,supply chain
Buymed,Soft_Skills,communication
Buymed,Soft_Skills,leadership
Buymed,Soft_Skills,project management
Michael Page,Business,marketing
Michael Page,Soft_Skills,team management
Michael Page,WebD,client
DJRecruit Asia,Business,marketing
DJRecruit Asia,Coding,c
DJRecruit Asia,Soft_Skills,leadership
DJRecruit Asia,WebD,client
DJRecruit Asia,Soft_Skills,communication
DJRecruit Asia,Soft_Skills,communication skills
DJRecruit Asia,Soft_Skills,english
DJRecruit Asia,Soft_Skills,vietnamese
DJRecruit Asia,DevOps,databases
DJRecruit Asia,Business,business development
Sky Mavis,Soft_Skills,communication
Sky Mavis,Business,marketing
Sky Mavis,Soft_Skills,creative
Sky Mavis,Soft_Skills,english
Sky Mavis,Business,digital
Sky Mavis,Soft_Skills,ownership
AnyMind Group,Business,advertising
AnyMind Group,Business,strategies
AnyMind Group,Business,marketing
AnyMind Group,Marketing,influencer marketing
AnyMind Group,WebD,client
AnyMind Group,Soft_Skills,english
AnyMind Group,Soft_Skills,leadership
AnyMind Group,Soft_Skills,communication
AnyMind Group,Soft_Skills,presentation
AnyMind Group,Soft_Skills,interpersonal skills
AnyMind Group,Soft_Skills,organized
AnyMind Group,Business,strategic thinking
AnyMind Group,Business,digital
Navigos Search,Business,demand planning
Navigos Search,Business,supply chain
Navigos Search,Soft_Skills,communication
Navigos Search,Soft_Skills,negotiation skills
Navigos Search,Soft_Skills,english
Gamuda Land (Vietnam),Business,marketing
Gamuda Land (Vietnam),Marketing,market research
Gamuda Land (Vietnam),Business,business development
Gamuda Land (Vietnam),Soft_Skills,time management
Gamuda Land (Vietnam),Soft_Skills,presentation
Yves Rocher Vietnam,DevOps,erp system
Yves Rocher Vietnam,Soft_Skills,english
Yves Rocher Vietnam,Soft_Skills,flexible
MTI Technology,Soft_Skills,team work
MTI Technology,Soft_Skills,conflict resolution
MTI Technology,Soft_Skills,leadership
MTI Technology,DevOps,software development
MTI Technology,Soft_Skills,english
MTI Technology,Soft_Skills,communication
MTI Technology,Soft_Skills,time management
MTI Technology,Business,analytical skills
MTI Technology,Soft_Skills,interpersonal skills
MTI Technology,Soft_Skills,flexible
MTI Technology,Soft_Skills,team building
DKSH,Soft_Skills,project management
On,Coding,r
On,Soft_Skills,communication
On,Soft_Skills,communication skills
DJRecruit Asia,WebD,client
DJRecruit Asia,Business,strategies
DJRecruit Asia,Business,marketing
DJRecruit Asia,Marketing,market research
DJRecruit Asia,Business,sales management
DJRecruit Asia,Soft_Skills,leadership
DJRecruit Asia,Soft_Skills,team management
DJRecruit Asia,Soft_Skills,communication
DJRecruit Asia,Soft_Skills,problem solving
DJRecruit Asia,Soft_Skills,vietnamese
DJRecruit Asia,Soft_Skills,english
The Coca-Cola Company,Business,marketing
The Coca-Cola Company,Soft_Skills,documentation
The Coca-Cola Company,WebD,client
The Coca-Cola Company,Soft_Skills,stakeholder management
The Coca-Cola Company,Soft_Skills,presentation
The Coca-Cola Company,Soft_Skills,communication
The Coca-Cola Company,Soft_Skills,english
Navigos Search,Business,digital
Navigos Search,Coding,c
Navigos Search,Business,strategies
Navigos Search,ML/AI,fraud detection
Navigos Search,WebD,api
Navigos Search,Soft_Skills,team building
Navigos Search,Maths,statistics
Navigos Search,Soft_Skills,people management
Navigos Search,Soft_Skills,leadership
Navigos Search,Soft_Skills,presentation
Navigos Search,Soft_Skills,english
Navigos Search,Soft_Skills,vietnamese
TUYỂN DỤNG CITIGYM,Analytics,optimization
TUYỂN DỤNG CITIGYM,DevOps,web apps
TUYỂN DỤNG CITIGYM,Soft_Skills,communication
TUYỂN DỤNG CITIGYM,Soft_Skills,problem solving
Zoetis,Business,marketing
Zoetis,Business,strategies
Zoetis,Business,digital
Zoetis,Business,inventory management
Zoetis,Business,demand planning
Zoetis,Marketing,market research
Zoetis,Soft_Skills,communication
Zoetis,Business,ms office
Zoetis,Soft_Skills,english
Zoetis,Soft_Skills,communication skills
Zoetis,Soft_Skills,presentation
Zoetis,Soft_Skills,stakeholder management
Zoetis,Soft_Skills,interpersonal skills
DKSH,Business,marketing
DKSH,Soft_Skills,flexible
Keppel (Real Estate Division – Vietnam),Coding,r
Keppel (Real Estate Division – Vietnam),Soft_Skills,communication
Keppel (Real Estate Division – Vietnam),Soft_Skills,communication skills
Keppel (Real Estate Division – Vietnam),Business,marketing
Motul Vietnam,Soft_Skills,project management
Motul Vietnam,Soft_Skills,team leader
Motul Vietnam,WebD,api
Motul Vietnam,Soft_Skills,communication
Motul Vietnam,Soft_Skills,communication skills
Ninja Mart,Business,marketing
Ninja Mart,Business,business development
Ninja Mart,Soft_Skills,communication
Ninja Mart,DevOps,powerpoint
Ninja Mart,Analytics,excel
Ninja Mart,Soft_Skills,english
Ninja Mart,Soft_Skills,team building
Ninja Mart,Soft_Skills,team leader
International Dairy Product JSC - IDP,Business,marketing
International Dairy Product JSC - IDP,Business,strategies
International Dairy Product JSC - IDP,Soft_Skills,creative
International Dairy Product JSC - IDP,Business,advertising
International Dairy Product JSC - IDP,Soft_Skills,problem solving
International Dairy Product JSC - IDP,Soft_Skills,project management
International Dairy Product JSC - IDP,Analytics,excel
International Dairy Product JSC - IDP,DevOps,powerpoint
DKSH,Soft_Skills,performance management
DKSH,Analytics,optimization
DKSH,Analytics,financial analysis
DKSH,Soft_Skills,communication
DKSH,Soft_Skills,flexible
NMDC Group,Soft_Skills,problem solving
NMDC Group,Soft_Skills,communication
ASIA INGREDIENTS GROUP,Soft_Skills,communication
ASIA INGREDIENTS GROUP,Soft_Skills,problem solving
ASIA INGREDIENTS GROUP,Soft_Skills,vietnamese
DKSH,Business,marketing
DKSH,Soft_Skills,communication
DKSH,Soft_Skills,communication skills
DKSH,Soft_Skills,flexible
GiaoHangNhanh (GHN),WebD,api
GiaoHangNhanh (GHN),Coding,java
GiaoHangNhanh (GHN),WebD,server
GiaoHangNhanh (GHN),DevOps,nosql
GiaoHangNhanh (GHN),Soft_Skills,communication
GiaoHangNhanh (GHN),Soft_Skills,communication skills
GiaoHangNhanh (GHN),WebD,react
GiaoHangNhanh (GHN),Analytics,big data
GiaoHangNhanh (GHN),DevOps,aws
Hitachi Digital Services,Business,digital
Hitachi Digital Services,WebD,client
Hitachi Digital Services,Soft_Skills,team leader
Hitachi Digital Services,Soft_Skills,communication
Hitachi Digital Services,Soft_Skills,english
Hitachi Digital Services,Analytics,data driven
Hitachi Digital Services,Soft_Skills,flexible
Hitachi Digital Services,Soft_Skills,ownership
Grab,Business,demand planning
Grab,Soft_Skills,team building
Grab,Maths,algorithms
Grab,Soft_Skills,communication
Grab,Coding,java
Grab,Coding,c
dentsu,Business,digital
dentsu,Marketing,digital marketing
dentsu,Business,marketing
dentsu,Soft_Skills,english
dentsu,Soft_Skills,communication
dentsu,Analytics,excel
dentsu,Soft_Skills,time management
dentsu,Soft_Skills,flexible
TDCX,Business,advertising
TDCX,Business,digital
TDCX,Marketing,digital marketing
TDCX,Business,marketing
TDCX,WebD,javascript
TDCX,WebD,css
TDCX,WebD,js
TDCX,WebD,client
TDCX,Soft_Skills,communication
TDCX,Soft_Skills,communication skills
TDCX,Soft_Skills,english
TDCX,Soft_Skills,vietnamese
TDCX,WebD,wordpress
TDCX,DevOps,adwords
TDCX,WebD,html
JLL,Business,strategies
JLL,WebD,client
JLL,Coding,go
JLL,Soft_Skills,interpersonal skills
JLL,Soft_Skills,communication
JLL,Soft_Skills,organized
JLL,Soft_Skills,english
JLL,Soft_Skills,communication skills
AnyMind Group,Business,digital
AnyMind Group,Soft_Skills,communication
AnyMind Group,Soft_Skills,communication skills
AnyMind Group,Marketing,influencer marketing
AnyMind Group,Business,marketing
AnyMind Group,Soft_Skills,social media platforms
AnyMind Group,Marketing,campaign management
AnyMind Group,WebD,client
AnyMind Group,Analytics,optimization
AnyMind Group,Business,strategies
AnyMind Group,Business,performance metrics
AnyMind Group,Marketing,digital marketing
AnyMind Group,Soft_Skills,interpersonal skills
AnyMind Group,Soft_Skills,creative
AnyMind Group,Business,advertising
CHANEL,Business,supply chain
CHANEL,Soft_Skills,leadership
CHANEL,Soft_Skills,creative
CHANEL,Soft_Skills,performance management
CHANEL,Business,inventory management
CHANEL,Analytics,financial analysis
CHANEL,Soft_Skills,presentation
CHANEL,Soft_Skills,communication
CHANEL,Soft_Skills,stakeholder management
CHANEL,Analytics,excel
CHANEL,Business,strategic thinking
CHANEL,Business,creative thinking
HEINEKEN Vietnam,Soft_Skills,communication
HEINEKEN Vietnam,Soft_Skills,performance management
Blackmores Group,Soft_Skills,leadership
Blackmores Group,Business,marketing
Blackmores Group,Soft_Skills,english
Blackmores Group,Soft_Skills,vietnamese
UL Solutions,Business,sales management
UL Solutions,Soft_Skills,leadership
UL Solutions,Business,strategies
UL Solutions,Soft_Skills,strategic planning
UL Solutions,Soft_Skills,communication
UL Solutions,Soft_Skills,problem solver
UL Solutions,Prod_mgmt.,product testing
Siemens Gamesa,Soft_Skills,project management
Siemens Gamesa,Soft_Skills,flexible
Siemens Gamesa,Business,digital
OPSWAT,Security_Network,access control
OPSWAT,DevOps,kubernetes
OPSWAT,DevOps,docker
OPSWAT,Soft_Skills,leadership
OPSWAT,Business,business development
OPSWAT,Soft_Skills,ownership
OPSWAT,Coding,c
OPSWAT,DevOps,software development
OPSWAT,Soft_Skills,communication
OPSWAT,Soft_Skills,communication skills
Unilever,Soft_Skills,leadership
Unilever,Business,business development
Unilever,Soft_Skills,strategic planning
Unilever,Business,digital
Unilever,Soft_Skills,performance management
Unilever,Business,marketing
Unilever,Business,supply chain
Mapletree,Soft_Skills,project management
Mapletree,Soft_Skills,documentation
Mapletree,Soft_Skills,english
Mapletree,Soft_Skills,communication
Mapletree,Soft_Skills,communication skills
Mapletree,Soft_Skills,adaptability
Mapletree,Business,strategies
NTU International A/S,Soft_Skills,english
NTU International A/S,Coding,c
AnyMind Group,Business,advertising
AnyMind Group,Business,marketing
AnyMind Group,Soft_Skills,english
AnyMind Group,Soft_Skills,vietnamese
AnyMind Group,Soft_Skills,communication
AnyMind Group,Soft_Skills,communication skills
AnyMind Group,Soft_Skills,documentation
AnyMind Group,DevOps,ms word
AnyMind Group,Analytics,excel
AnyMind Group,DevOps,powerpoint
AnyMind Group,Business,digital
Carlsberg Group,Business,supply chain
Carlsberg Group,Soft_Skills,performance management
Carlsberg Group,Soft_Skills,ownership
Carlsberg Group,Analytics,financial analysis
Carlsberg Group,DevOps,erp system
Carlsberg Group,Coding,go
Carlsberg Group,Soft_Skills,problem solving
Techcombank (TCB),Soft_Skills,creative
Techcombank (TCB),Business,digital
Techcombank (TCB),Soft_Skills,initiative
Techcombank (TCB),Soft_Skills,english
Techcombank (TCB),Soft_Skills,vietnamese
Geniebook,Soft_Skills,english
Geniebook,Business,digital
Geniebook,Marketing,digital marketing
Geniebook,Business,marketing
Geniebook,Marketing,seo
Geniebook,Business,lead generation
Geniebook,Analytics,optimization
Geniebook,Business,strategies
Geniebook,Business,advertising
Geniebook,Soft_Skills,communication
Geniebook,Marketing,campaign management
Geniebook,Soft_Skills,communication skills
BAT,Business,digital
BAT,Business,supply chain
BAT,Business,strategies
BAT,Soft_Skills,problem solving
BAT,Soft_Skills,english
BAT,Soft_Skills,vietnamese
BAT,Soft_Skills,communication
BAT,Soft_Skills,presentation
Deloitte,Analytics,excel
Deloitte,Soft_Skills,team work
Deloitte,Analytics,data analysis
Deloitte,Business,resource planning
Deloitte,Soft_Skills,performance management
Deloitte,Business,supply chain
Deloitte,Business,analytical skills
Deloitte,Soft_Skills,communication
Deloitte,Soft_Skills,communication skills
Deloitte,Soft_Skills,english
Deloitte,Soft_Skills,problem solving
Deloitte,WebD,client
Deloitte,Soft_Skills,leadership
EVEROK GROUP,Soft_Skills,english
EVEROK GROUP,Soft_Skills,initiative
EVEROK GROUP,Soft_Skills,communication
EVEROK GROUP,Soft_Skills,team work
Publicis Groupe Vietnam,WebD,client
Publicis Groupe Vietnam,Business,strategies
Publicis Groupe Vietnam,Analytics,financial analysis
Publicis Groupe Vietnam,Soft_Skills,creative
Publicis Groupe Vietnam,Soft_Skills,dashboards
Publicis Groupe Vietnam,Soft_Skills,leadership
Publicis Groupe Vietnam,Analytics,data analysis
Publicis Groupe Vietnam,Soft_Skills,multitask
Publicis Groupe Vietnam,Soft_Skills,english
Publicis Groupe Vietnam,Soft_Skills,problem solving
Publicis Groupe Vietnam,Soft_Skills,organizational
Publicis Groupe Vietnam,DevOps,advanced excel
Publicis Groupe Vietnam,Analytics,excel
Publicis Groupe Vietnam,Analytics,data visualization
Google,Soft_Skills,english
Google,Soft_Skills,problem solving
Google,Soft_Skills,communication
Google,Soft_Skills,leadership
Google,Soft_Skills,vietnamese
Google,Business,marketing
Google,Business,strategies
Google,Business,advertising
Givaudan,Business,business development
Givaudan,Business,marketing
Givaudan,Soft_Skills,english
KTI Talent Indicator,ML/AI,ocr
KTI Talent Indicator,Analytics,excel
KTI Talent Indicator,Soft_Skills,communication
KTI Talent Indicator,Soft_Skills,communication skills
KTI Talent Indicator,Soft_Skills,vietnamese
MoMo (M_Service),Marketing,consumer research
MoMo (M_Service),Business,marketing
MoMo (M_Service),Prod_mgmt.,product design
MoMo (M_Service),Analytics,statistical analysis
MoMo (M_Service),ML/AI,regression
MoMo (M_Service),ML/AI,decision trees
MoMo (M_Service),DevOps,spss
MoMo (M_Service),Coding,r
MoMo (M_Service),Marketing,market research
MoMo (M_Service),Business,strategies
MoMo (M_Service),Soft_Skills,communication
MoMo (M_Service),Soft_Skills,team building
MoMo (M_Service),Soft_Skills,english
MoMo (M_Service),Soft_Skills,vietnamese
MoMo (M_Service),Soft_Skills,flexible
ACCA Careers,Analytics,excel
ACCA Careers,Business,strategies
ACCA Careers,Business,marketing
ACCA Careers,Soft_Skills,communication
ACCA Careers,Soft_Skills,presentation
ACCA Careers,Soft_Skills,project management
ACCA Careers,Soft_Skills,communication skills
ACCA Careers,Soft_Skills,english
ACCA Careers,Soft_Skills,leadership
Cushman & Wakefield,DevOps,databases
Cushman & Wakefield,Marketing,market research
Cushman & Wakefield,WebD,client
Cushman & Wakefield,Analytics,excel
Cushman & Wakefield,DevOps,powerpoint
Cushman & Wakefield,Soft_Skills,english
Cushman & Wakefield,Soft_Skills,problem solving
Cushman & Wakefield,Soft_Skills,time management
Cushman & Wakefield,Soft_Skills,communication
Cushman & Wakefield,Soft_Skills,communication skills
Cushman & Wakefield,Soft_Skills,flexible
Cushman & Wakefield,Coding,go
LOTTE Mart Vietnam,Business,advertising
LOTTE Mart Vietnam,Business,marketing
LOTTE Mart Vietnam,Soft_Skills,communication
LOTTE Mart Vietnam,Soft_Skills,vietnamese
LOTTE Mart Vietnam,Soft_Skills,english
LOTTE Mart Vietnam,Soft_Skills,leadership
Unilever,Soft_Skills,leadership
Unilever,Business,strategic thinking
Unilever,Soft_Skills,interpersonal skills
Unilever,Soft_Skills,team work
Unilever,Soft_Skills,communication
Unilever,Business,digital
Unilever,Soft_Skills,project management
Unilever,Business,marketing
"Chart Industries, Inc.",Business,business development
"Chart Industries, Inc.",Business,customer relationship management
"Chart Industries, Inc.",Business,strategies
"Chart Industries, Inc.",Soft_Skills,leadership
"Chart Industries, Inc.",Business,marketing
"Chart Industries, Inc.",Soft_Skills,communication
"Chart Industries, Inc.",Soft_Skills,communication skills
"Chart Industries, Inc.",Business,ms excel
"Chart Industries, Inc.",Analytics,excel
"Chart Industries, Inc.",Soft_Skills,interpersonal skills
DHL Supply Chain,Business,supply chain
DHL Supply Chain,Soft_Skills,communication
DHL Supply Chain,Soft_Skills,presentation
DHL Supply Chain,Soft_Skills,ownership
DHL Supply Chain,Coding,go
DHL Supply Chain,Soft_Skills,problem solving
DHL Supply Chain,Soft_Skills,english
Microsoft,Soft_Skills,communication
Microsoft,DevOps,software development
Microsoft,Soft_Skills,organizational
Microsoft,Coding,c
Microsoft,Coding,java
Microsoft,Coding,python
Microsoft,Coding,go
Microsoft,DevOps,azure
Microsoft,Soft_Skills,problem solving
Microsoft,Soft_Skills,communication skills
Microsoft,Soft_Skills,leadership
Pegasi,Soft_Skills,leadership
Pegasi,WebD,js
Pegasi,DevOps,aws
Pegasi,WebD,api
Pegasi,Soft_Skills,communication
Pegasi,Soft_Skills,problem solving
Pegasi,Soft_Skills,flexible
Royal De Heus,Business,growth strategy
Royal De Heus,Business,strategies
Royal De Heus,Soft_Skills,english
Royal De Heus,Business,ms office
Royal De Heus,Business,ms excel
Royal De Heus,Analytics,excel
Royal De Heus,Business,analytical skills
Royal De Heus,Soft_Skills,flexible
Mars,Business,business plan
Mars,Analytics,optimization
Mars,Business,marketing
Mars,Soft_Skills,communication
Mars,Soft_Skills,communication skills
Mars,Soft_Skills,interpersonal skills
Mars,Soft_Skills,presentation
Mars,Business,analytical skills
Mars,Business,strategies
EY,Business,business strategy
EY,Business,growth strategy
EY,WebD,client
EY,Business,marketing
EY,Soft_Skills,leadership
EY,Security_Network,penetration testing
EY,Business,industry knowledge
EY,Analytics,big data
EY,Soft_Skills,problem solving
EY,Analytics,excel
EY,Soft_Skills,communication
EY,Soft_Skills,communication skills
EY,Soft_Skills,people management
EY,Soft_Skills,flexible
TrueCommerce,Soft_Skills,flexible
TrueCommerce,Soft_Skills,english
TrueCommerce,Soft_Skills,communication
DKSH,Business,marketing
DKSH,Business,strategies
DKSH,Soft_Skills,documentation
DKSH,WebD,client
DKSH,Soft_Skills,client management
DKSH,Soft_Skills,communication
DKSH,Soft_Skills,project management
DKSH,Analytics,statistical analysis
DKSH,Soft_Skills,english
DKSH,Analytics,excel
DKSH,DevOps,powerpoint
DKSH,Soft_Skills,flexible
Shopee,Soft_Skills,communication
Shopee,Coding,sql
Shopee,Coding,python
Shopee,Soft_Skills,project management
Shopee,Soft_Skills,ownership
Deloitte,Analytics,excel
Deloitte,Soft_Skills,team work
Deloitte,Business,strategies
Deloitte,Soft_Skills,communication
Deloitte,Business,digital
Deloitte,Soft_Skills,interpersonal skills
Genpact,Coding,go
Genpact,Business,digital
Genpact,WebD,client
Genpact,Soft_Skills,communication
Genpact,Soft_Skills,dashboards
Genpact,Soft_Skills,vietnamese
Genpact,Soft_Skills,english
CONNECTe INTERNATIONAL PTE LTD,WebD,client
CONNECTe INTERNATIONAL PTE LTD,Business,sales management
CONNECTe INTERNATIONAL PTE LTD,Soft_Skills,communication
CONNECTe INTERNATIONAL PTE LTD,Soft_Skills,communication skills
RMIT University,Soft_Skills,english
RMIT University,Soft_Skills,writing skills
RMIT University,Soft_Skills,communication
SMG Swiss Marketplace Group,Business,digital
SMG Swiss Marketplace Group,Business,performance metrics
SMG Swiss Marketplace Group,Soft_Skills,english
SMG Swiss Marketplace Group,Soft_Skills,communication
SMG Swiss Marketplace Group,Coding,swift
SMG Swiss Marketplace Group,Soft_Skills,ownership
SMG Swiss Marketplace Group,Soft_Skills,problem solving
SMG Swiss Marketplace Group,Soft_Skills,creative
Ninja Van,Analytics,data driven
Ninja Van,Analytics,data analysis
Ninja Van,Soft_Skills,project management
Ninja Van,Soft_Skills,problem solving
Ninja Van,Soft_Skills,english
Ninja Van,Soft_Skills,team building
Ninja Van,Soft_Skills,team leader
JLL,Coding,go
JLL,WebD,client
JLL,Soft_Skills,client management
JLL,Business,performance metrics
JLL,WebD,protocols
Talentnet Corporation,WebD,client
Talentnet Corporation,Soft_Skills,documentation
Talentnet Corporation,Business,marketing
Talentnet Corporation,Soft_Skills,english
Talentnet Corporation,Business,business development
Fersol (ex-Brunel Russia),WebD,client
Fersol (ex-Brunel Russia),Business,marketing
Fersol (ex-Brunel Russia),Business,supply chain
Fersol (ex-Brunel Russia),Business,business development
Fersol (ex-Brunel Russia),Soft_Skills,english
Schneider Electric,Business,digital
Schneider Electric,Coding,sql
Schneider Electric,Coding,c
Schneider Electric,WebD,asp
Schneider Electric,WebD,php
Schneider Electric,WebD,html
Schneider Electric,WebD,css
Schneider Electric,WebD,js
Schneider Electric,WebD,server
Schneider Electric,Business,digital
Schneider Electric,Coding,sql
Schneider Electric,Coding,c
Schneider Electric,WebD,asp
Schneider Electric,WebD,php
Schneider Electric,WebD,html
Schneider Electric,WebD,css
Schneider Electric,WebD,js
Schneider Electric,WebD,server
Galaxy FinX,Business,digital
Galaxy FinX,Analytics,data driven
Galaxy FinX,Business,strategies
Galaxy FinX,Business,analytical skills
Galaxy FinX,Analytics,statistical analysis
Galaxy FinX,Soft_Skills,leadership
Galaxy FinX,Soft_Skills,team management
Galaxy FinX,Soft_Skills,communication
Galaxy FinX,Soft_Skills,communication skills
Sheraton Hotels & Resorts,Soft_Skills,leadership
Lihuhu Games,Soft_Skills,vietnamese
Lihuhu Games,Analytics,data analysis
Lihuhu Games,Analytics,data visualization
Lihuhu Games,Soft_Skills,creative
Lihuhu Games,Business,creative thinking
Lihuhu Games,Soft_Skills,communication
Lihuhu Games,Soft_Skills,english
UL Solutions,WebD,client
UL Solutions,Soft_Skills,communication
UL Solutions,Soft_Skills,project management
UL Solutions,Business,digital
Fonterra,Business,marketing
Fonterra,Marketing,market research
Fonterra,Soft_Skills,leadership
Fonterra,Business,digital
Fonterra,Marketing,brand management
Fonterra,Soft_Skills,people management
Fonterra,Soft_Skills,initiative
Fonterra,Marketing,digital marketing
Fonterra,Business,analytical skills
Fonterra,Soft_Skills,communication
Fonterra,Soft_Skills,communication skills
Fonterra,Soft_Skills,vietnamese
Fonterra,Soft_Skills,english
NTU International A/S,Soft_Skills,english
NTU International A/S,Coding,c
HSBC,Business,marketing
HSBC,Analytics,business analysis
HSBC,Soft_Skills,interpersonal skills
HSBC,Soft_Skills,stakeholder management
HSBC,Soft_Skills,problem solving
HSBC,Soft_Skills,english
HSBC,Soft_Skills,vietnamese
HSBC,WebD,http
HSBC,Soft_Skills,flexible
Unilever,Business,growth strategy
Unilever,Business,marketing
Unilever,Business,strategies
Unilever,Soft_Skills,communication
Unilever,Marketing,btl
Unilever,Business,advertising
Unilever,Marketing,brand management
bp,Soft_Skills,leadership
bp,Business,marketing
bp,Coding,go
bp,Business,sales management
bp,Soft_Skills,people orientation
bp,Soft_Skills,flexible
bp,Business,digital
bp,Business,partner relationship management
Microsoft,Soft_Skills,communication
Microsoft,WebD,api
Microsoft,DevOps,software development
Microsoft,Soft_Skills,english
Microsoft,Soft_Skills,problem solving
Microsoft,Analytics,data analysis
Microsoft,DevOps,azure
Microsoft,Soft_Skills,problem solving
Microsoft,Soft_Skills,communication
Microsoft,Soft_Skills,communication skills
Microsoft,Coding,java
Microsoft,Coding,c
Microsoft,DevOps,aws
Renesas Electronics,Business,marketing
Renesas Electronics,Soft_Skills,leadership
Renesas Electronics,Analytics,data driven
Renesas Electronics,Business,digital
Renesas Electronics,WebD,client
Renesas Electronics,Soft_Skills,problem solving
Renesas Electronics,Soft_Skills,project management
Renesas Electronics,Soft_Skills,communication
Renesas Electronics,Soft_Skills,communication skills
Renesas Electronics,Soft_Skills,interpersonal skills
Deloitte,WebD,client
Deloitte,Soft_Skills,project management
Deloitte,Soft_Skills,initiative
Deloitte,Soft_Skills,communication
Deloitte,Soft_Skills,communication skills
Deloitte,Soft_Skills,creative
Deloitte,Soft_Skills,interpersonal skills
Edelman,WebD,client
Edelman,Business,marketing
Edelman,Business,advertising
Edelman,Soft_Skills,initiative
Edelman,Business,strategies
Edelman,Business,digital
AnyMind Group,Soft_Skills,creative
AnyMind Group,Soft_Skills,organizational
AnyMind Group,Business,digital
AnyMind Group,Business,advertising
Hitachi Digital Services,Business,digital
Hitachi Digital Services,Coding,java
Hitachi Digital Services,DevOps,docker
Hitachi Digital Services,WebD,javascript
Hitachi Digital Services,WebD,html
Hitachi Digital Services,Soft_Skills,problem solving
Hitachi Digital Services,Soft_Skills,english
Hitachi Digital Services,Analytics,data driven
Hitachi Digital Services,Soft_Skills,flexible
Hitachi Digital Services,Soft_Skills,ownership
COSCO SHIPPING SPECIALIZED CARRIERS (SOUTHEAST ASIA) PTE. LTD.,Business,marketing
COSCO SHIPPING SPECIALIZED CARRIERS (SOUTHEAST ASIA) PTE. LTD.,WebD,client
COSCO SHIPPING SPECIALIZED CARRIERS (SOUTHEAST ASIA) PTE. LTD.,Coding,c
COSCO SHIPPING SPECIALIZED CARRIERS (SOUTHEAST ASIA) PTE. LTD.,Soft_Skills,leadership
COSCO SHIPPING SPECIALIZED CARRIERS (SOUTHEAST ASIA) PTE. LTD.,Soft_Skills,communication
COSCO SHIPPING SPECIALIZED CARRIERS (SOUTHEAST ASIA) PTE. LTD.,Soft_Skills,interpersonal skills
COSCO SHIPPING SPECIALIZED CARRIERS (SOUTHEAST ASIA) PTE. LTD.,Business,ms office
COSCO SHIPPING SPECIALIZED CARRIERS (SOUTHEAST ASIA) PTE. LTD.,Soft_Skills,english
Connexant Company Limited,Business,marketing
Connexant Company Limited,Business,digital
Connexant Company Limited,Marketing,content marketing
Connexant Company Limited,Business,strategies
Connexant Company Limited,Marketing,seo
Connexant Company Limited,Analytics,optimization
